"Antwort ID","Datum Abgeschickt","Letzte Seite","Start-Sprache","Zufallsstartwert","","Geschlecht","Alter","Netto-Haushaltseinkommen insgesamt","Höchster Bildungsabschluss bzw. berufliche Qualifikation","Dein Bundesland","Deine Postleitzahl",""," [Die Nutzung dieser urbanen AR-Anwendung wäre für mich nützlich.]"," [Ich stelle mir die Nutzung dieser AR-Anwendung in der Stadt angenehm vor.]"," [Die Nutzung dieser AR-Anwendung wird meine Lebensqualität in der Stadt verbessern.]"," [Durch die Nutzung dieser AR-Anwendung würde ich Zeit bei der Suche nach Informationen in der Stadt sparen.]"," [Die Nutzung von Augmented-Reality-Anwendungen wird für mich kompliziert sein. ]"," [Um sicherzustellen, dass Du die Fragen aufmerksam liest, wähle bitte bei der folgenden Aussage ""Stimme eher zu"" aus.]",""," [Es ist mir wichtig, den Erwartungen meiner Freunde hinsichtlich der Nutzung dieser urbanen AR-Anwendung zu entsprechen.]"," [Es ist mir wichtig, den Erwartungen von weiteren Personen in meinem Umfeld bei der Nutzung neuer Technologien wie Augmented-Reality-Anwendungen  zu entsprechen.]"," [Mein Umfeld ist der Meinung, dass es vorteilhaft wäre, wenn ich moderne Technologien wie Augmented-Reality-Anwendungen nutze.]"," [Ich glaube, dass ich in meinem Alltag genügend Gelegenheiten haben werde, diese AR-Anwendung sinnvoll zu nutzen.]"," [Ich habe die notwendigen Ressourcen (z.B. ein kompatibles Smartphone), um diese urbane AR-Anwendung zu nutzen.]"," [Ein einfacher Zugang zu Informationen über diese urbane AR-Anwendung würde mir die Verwendung erleichtern.]"," [Ich habe die erforderlichen Kenntnisse, um Augmented-Reality Anwendungen in meiner Stadt zu nutzen.]"," [Ich habe die Kontrolle darüber, Augmented-Reality-Anwendungen zu nutzen.]"," [Ich bin sicher, dass ich Augmented-Reality-Anwendungen nutzen kann, wenn ich möchte.]"," [Es ist einfach für mich, Augmented-Reality-Anwendungen in der Stadt zu nutzen.]"," [Ich beabsichtige, diese AR-Anwendung für Stadtinformationen in naher Zukunft zu nutzen, wenn sie verfügbar ist.]"
"576","1980-01-01 00:00:00","6","de","625765074","68490c36-38eb-245a-8ecb-bfb184720d40","Weiblich","46-55","3000 - unter 4000 Euro","Abgeschlossene Berufsausbildung","Bayern","85764","0","Teils / Teils","Trifft eher zu","Geringe Verbesserung","Mäßige Zeitersparnis","Kaum kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Nicht wichtig","Trifft kaum zu","Trifft kaum zu","Trifft überwiegend zu","Wenig wahrscheinlich","Geringe Kenntnisse","Teilweise Kontrolle","Unsicher","Trifft eher nicht zu","Nicht beabsichtigt"
"581","1980-01-01 00:00:00","6","de","1653587129","68492fa4-882a-99af-8892-7b2983c934f9","Männlich","36-45","4000 - unter 5000 Euro","Abgeschlossene Berufsausbildung","Bayern","80939","0","Stimme ich vollumfänglich zu","Trifft weitgehend zu","Deutliche Verbesserung","Sehr große Zeitersparnis","Etwas kompliziert","Stimme eher zu","0","Trifft kaum zu","Wenig wichtig","Trifft überhaupt nicht zu","Trifft weitgehend zu","Trifft überhaupt nicht zu","Eher wahrscheinlich","Überhaupt keine Kenntnisse","Geringe Kontrolle","Unsicher","Trifft nicht zu","Möglicherweise beabsichtigt"
"588","1980-01-01 00:00:00","6","de","288100276","684958e5-4c16-cb49-9f23-fad8a41ff749","Weiblich","56-65","3000 - unter 4000 Euro","Abgeschlossene Berufsausbildung","Bayern","81925 ","0","Teils / Teils","Trifft eher zu","Keine Verbesserung","Mäßige Zeitersparnis","Ein wenig kompliziert","Stimme eher zu","0","Trifft teilweise zu","Wenig wichtig","Trifft eher nicht zu","Trifft teilweise zu","Trifft weitgehend zu","Sehr wahrscheinlich","Grundlegende Kenntnisse","Teilweise Kontrolle","Ziemlich sicher","Trifft teilweise zu","Eher beabsichtigt"
"590","1980-01-01 00:00:00","6","de","2051852640","684977a7-54cb-350b-7eda-dc2462f401e1","Weiblich","66+","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","Bayern","82041","0","Stimme ich eher nicht zu","Trifft eher zu","Geringe Verbesserung","Geringe Zeitersparnis","Ein wenig kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Wenig wichtig","Trifft teilweise zu","Trifft kaum zu","Trifft überwiegend zu","Eher wahrscheinlich","Geringe Kenntnisse","Sehr geringe Kontrolle","Ziemlich sicher","Trifft teilweise zu","Eher nicht beabsichtigt"
"602","1980-01-01 00:00:00","6","de","718323788","6849fe86-e137-a6be-bd85-1764857ed58e","Männlich","56-65","5000 Euro und mehr","Master-Abschluss","Bayern","81679","0","Stimme ich zu","Trifft zu","Deutliche Verbesserung","Mäßige Zeitersparnis","Etwas kompliziert","Stimme eher zu","0","Trifft teilweise zu","Eher wichtig","Trifft vollständig zu","Trifft überwiegend zu","Trifft vollständig zu","Wenig wahrscheinlich","Ausgezeichnete Kenntnisse","Vollständige Kontrolle","Vollkommen sicher","Trifft überwiegend zu","Definitiv beabsichtigt"
"607","1980-01-01 00:00:00","6","de","683864279","684a5b78-045e-09fe-9fb8-3724dd8f8eaa","Männlich","36-45","3000 - unter 4000 Euro","Abgeschlossene Berufsausbildung","Bayern","81375","0","Stimme ich eher nicht zu","Trifft weitgehend zu","Geringe Verbesserung","Sehr geringe Zeitersparnis","Ein wenig kompliziert","Stimme eher zu","0","Trifft kaum zu","Eher wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft überwiegend zu","Eher wahrscheinlich","Gute Kenntnisse","Geringe Kontrolle","Unsicher","Trifft nicht zu","Eher beabsichtigt"
"610","1980-01-01 00:00:00","6","de","1179432795","684a892d-8ee3-1cbc-9d43-deed05106a6b","Männlich","36-45","4000 - unter 5000 Euro","Bachelor-Abschluss","Bayern","81739","0","Stimme ich nicht zu","Trifft nicht zu","Sehr geringe Verbesserung","Geringe Zeitersparnis","Sehr kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Überhaupt nicht wichtig","Trifft teilweise zu","Trifft kaum zu","Trifft kaum zu","Unwahrscheinlich","Überhaupt keine Kenntnisse","Sehr geringe Kontrolle","Überhaupt nicht sicher","Trifft nicht zu","Nicht beabsichtigt"
"613","1980-01-01 00:00:00","6","de","2060114195","684ac77e-040b-79a9-90b0-500e1e0fdfce","Weiblich","56-65","Unter 1000 Euro","Mittlere Reife","Bayern","81927","0","Teils / Teils","Trifft eher zu","Geringe Verbesserung","Mäßige Zeitersparnis","Kaum kompliziert","Stimme eher zu","0","Trifft teilweise zu","Eher wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft teilweise zu","Wenig wahrscheinlich","Geringe Kenntnisse","Teilweise Kontrolle","Ziemlich sicher","Trifft teilweise zu","Möglicherweise beabsichtigt"
"617","1980-01-01 00:00:00","6","de","106727600","684ae612-be30-d3fd-08f5-ad4ad2a4b9e5","Weiblich","46-55","5000 Euro und mehr","Abitur","Bayern","80686","0","Stimme ich nicht zu","Trifft eher nicht zu","Geringe Verbesserung","Geringe Zeitersparnis","Kompliziert","Stimme eher zu","0","Trifft kaum zu","Wenig wichtig","Trifft teilweise zu","Trifft überhaupt nicht zu","Trifft überhaupt nicht zu","Sehr unwahrscheinlich","Überhaupt keine Kenntnisse","Überhaupt keine Kontrolle","Sehr  unsicher","Trifft überhaupt nicht zu","Nicht beabsichtigt"
"620","1980-01-01 00:00:00","6","de","1855907764","684b2fd3-7fdf-fe3d-12b6-d2d0c9ac0cee","Männlich","36-45","3000 - unter 4000 Euro","Master-Abschluss","Bayern","82067","0","Stimme ich zu","Trifft zu","Mäßige Verbesserung","Sehr große Zeitersparnis","Kaum kompliziert","Stimme eher zu","0","Trifft teilweise zu","Wichtig","Trifft teilweise zu","Trifft vollständig zu","Trifft vollständig zu","Sehr wahrscheinlich","Gute Kenntnisse","Starke Kontrolle","Vollkommen sicher","Trifft weitgehend zu","Beabsichtigt"
"622","1980-01-01 00:00:00","6","de","1186346024","684b3ad6-8273-1682-b101-bb7504072eb3","Männlich","36-45","4000 - unter 5000 Euro","Abgeschlossene Berufsausbildung","Bayern","81377","0","Stimme ich eher zu","Trifft eher nicht zu","Keine Verbesserung","Sehr geringe Zeitersparnis","Kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Nicht wichtig","Trifft überhaupt nicht zu","Trifft kaum zu","Trifft teilweise zu","Sehr unwahrscheinlich","Überhaupt keine Kenntnisse","Sehr geringe Kontrolle","Unsicher","Trifft nicht zu","Überhaupt nicht beabsichtigt"
"626","1980-01-01 00:00:00","6","de","1064615698","684be00a-41cd-29df-5a4d-f4f677a3fcf4","Weiblich","36-45","3000 - unter 4000 Euro","Abgeschlossene Berufsausbildung","Bayern","80797","0","Stimme ich eher zu","Trifft weitgehend zu","Deutliche Verbesserung","Mäßige Zeitersparnis","Kaum kompliziert","Stimme eher zu","0","Trifft kaum zu","Wenig wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft weitgehend zu","Eher wahrscheinlich","Sehr gute Kenntnisse","Vollständige Kontrolle","Sehr sicher","Trifft weitgehend zu","Eher beabsichtigt"
"628","1980-01-01 00:00:00","6","de","758732285","684c062f-1126-363a-0455-002274ccedcd","Männlich","36-45","2000 - unter 3000 Euro","Mittlere Reife","Bayern","80637","0","Teils / Teils","Trifft eher zu","Geringe Verbesserung","Mäßige Zeitersparnis","Kaum kompliziert","Stimme eher zu","0","Trifft kaum zu","Wenig wichtig","Trifft kaum zu","Trifft teilweise zu","Trifft eher nicht zu","Eher wahrscheinlich","Grundlegende Kenntnisse","Teilweise Kontrolle","Ziemlich sicher","Trifft überwiegend zu","Möglicherweise beabsichtigt"
"630","1980-01-01 00:00:00","6","de","238657886","684c21ad-602a-a269-5faa-0a95610907d0","Männlich","36-45","1000 - unter 2000 Euro","Abgeschlossene Berufsausbildung","Bayern","81377","0","Stimme ich zu","Trifft zu","Große Verbesserung","Große Zeitersparnis","Ein wenig kompliziert","Stimme eher zu","0","Trifft zu","Sehr wichtig","Trifft überwiegend zu","Trifft weitgehend zu","Trifft weitgehend zu","Wahrscheinlich","Sehr gute Kenntnisse","Starke Kontrolle","Sehr sicher","Trifft weitgehend zu","Beabsichtigt"
"631","1980-01-01 00:00:00","6","de","1901127066","684c23e7-6128-7558-fe6a-5a11d549798a","Weiblich","46-55","5000 Euro und mehr","Master-Abschluss","Bayern","85551","0","Stimme ich zu","Trifft zu","Deutliche Verbesserung","Deutliche Zeitersparnis","Kaum kompliziert","Stimme eher zu","0","Trifft überwiegend zu","Eher wichtig","Trifft eher nicht zu","Trifft teilweise zu","Trifft kaum zu","Eher wahrscheinlich","Geringe Kenntnisse","Weitgehende Kontrolle","Ziemlich sicher","Trifft überwiegend zu","Eher beabsichtigt"
"634","1980-01-01 00:00:00","6","de","1959216337","684c56ff-ea6c-04e9-cd01-7310bd0b337d","Männlich","46-55","3000 - unter 4000 Euro","Abgeschlossene Berufsausbildung","Bayern","80636","0","Stimme ich überhaupt nicht zu","Überhaupt überhaupt nicht zu","Keine Verbesserung","Überhaupt keine Zeitersparnis","Extrem kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft überhaupt nicht zu","Trifft überhaupt nicht zu","Trifft überhaupt nicht zu","Überhaupt nicht wahrscheinlich","Überhaupt keine Kenntnisse","Vollständige Kontrolle","Überhaupt nicht sicher","Trifft überhaupt nicht zu","Überhaupt nicht beabsichtigt"
"635","1980-01-01 00:00:00","6","de","1071791169","684c79ef-6db5-9209-b9a6-dd31fdd1515f","Männlich","46-55","5000 Euro und mehr","Master-Abschluss","Bayern","81827","0","Teils / Teils","Trifft eher zu","Mäßige Verbesserung","Mäßige Zeitersparnis","Etwas kompliziert","Stimme eher zu","0","Trifft teilweise zu","Eher wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft teilweise zu","Wenig wahrscheinlich","Grundlegende Kenntnisse","Teilweise Kontrolle","Wenig sicher","Trifft teilweise zu","Möglicherweise beabsichtigt"
"639","1980-01-01 00:00:00","6","de","2096505012","684d3c96-682c-227b-83e0-670a4afcc070","Männlich","56-65","4000 - unter 5000 Euro","Abitur","Bayern","85521","0","Teils / Teils","Trifft eher zu","Geringe Verbesserung","Deutliche Zeitersparnis","Kaum kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft teilweise zu","Wenig wahrscheinlich","Grundlegende Kenntnisse","Geringe Kontrolle","Ziemlich sicher","Trifft überwiegend zu","Möglicherweise beabsichtigt"
"641","1980-01-01 00:00:00","6","de","1830716730","684dac65-b5ca-bf6f-2390-012d9e732ccd","Weiblich","56-65","2000 - unter 3000 Euro","Bachelor-Abschluss","Bayern","81547","0","Stimme ich eher nicht zu","Überhaupt überhaupt nicht zu","Keine Verbesserung","Überhaupt keine Zeitersparnis","Sehr kompliziert","Stimme eher zu","0","Trifft überhaupt nicht zu","Überhaupt nicht wichtig","Trifft eher nicht zu","Trifft kaum zu","Trifft eher nicht zu","Unwahrscheinlich","Überhaupt keine Kenntnisse","Teilweise Kontrolle","Überhaupt nicht sicher","Trifft überhaupt nicht zu","Überhaupt nicht beabsichtigt"
"642","1980-01-01 00:00:00","6","de","1830219135","684dcaf6-3329-b080-1fbf-92b1d8c08257","Weiblich","56-65","1000 - unter 2000 Euro","Mittlere Reife","Bayern","80938","0","Teils / Teils","Trifft eher zu","Mäßige Verbesserung","Geringe Zeitersparnis","Etwas kompliziert","Stimme eher zu","0","Trifft kaum zu","Wichtig","Trifft überwiegend zu","Trifft teilweise zu","Trifft eher nicht zu","Eher wahrscheinlich","Gute Kenntnisse","Teilweise Kontrolle","Wenig sicher","Trifft teilweise zu","Möglicherweise beabsichtigt"
"646","1980-01-01 00:00:00","6","de","1480748864","684e15e7-0a7e-7ef6-27de-ed42a74f3ed7","Männlich","36-45","5000 Euro und mehr","Bachelor-Abschluss","Bayern","80995","0","Stimme ich eher nicht zu","Trifft eher nicht zu","Geringe Verbesserung","Mäßige Zeitersparnis","Kaum kompliziert","Stimme eher zu","0","Trifft teilweise zu","Wenig wichtig","Trifft teilweise zu","Trifft eher nicht zu","Trifft kaum zu","Unwahrscheinlich","Sehr geringe Kenntnisse","Geringe Kontrolle","Sehr  unsicher","Trifft eher nicht zu","Möglicherweise beabsichtigt"
"658","1980-01-01 00:00:00","6","de","56308793","684f0873-50b3-70fe-d0dd-3b19c7a396a2","Männlich","56-65","4000 - unter 5000 Euro","Mittlere Reife","Bayern","80686","0","Stimme ich zu","Trifft zu","Deutliche Verbesserung","Große Zeitersparnis","Kaum kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Nicht wichtig","Trifft überwiegend zu","Trifft weitgehend zu","Trifft weitgehend zu","Wahrscheinlich","Sehr gute Kenntnisse","Weitgehende Kontrolle","Sehr sicher","Trifft weitgehend zu","Definitiv beabsichtigt"
"662","1980-01-01 00:00:00","6","de","1429191914","684f1358-18f0-2b88-d1ea-6ecd231eb593","Weiblich","46-55","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","Bayern","81373","0","Stimme ich eher nicht zu","Trifft weitgehend zu","Deutliche Verbesserung","Deutliche Zeitersparnis","Überhaupt nicht kompliziert","Stimme eher zu","0","Trifft überwiegend zu","Eher wichtig","Trifft überwiegend zu","Trifft weitgehend zu","Trifft weitgehend zu","Wahrscheinlich","Sehr gute Kenntnisse","Starke Kontrolle","Sehr sicher","Trifft eher nicht zu","Beabsichtigt"
"665","1980-01-01 00:00:00","6","de","420726363","684f2181-ce57-36b8-5f3f-bce73924c10a","Weiblich","56-65","3000 - unter 4000 Euro","Abgeschlossene Berufsausbildung","Bayern","81539","0","Stimme ich eher zu","Trifft weitgehend zu","Keine Verbesserung","Mäßige Zeitersparnis","Ein wenig kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Nicht wichtig","Trifft eher nicht zu","Trifft teilweise zu","Trifft vollständig zu","Unwahrscheinlich","Sehr geringe Kenntnisse","Sehr geringe Kontrolle","Wenig sicher","Trifft eher nicht zu","Eher nicht beabsichtigt"
"676","1980-01-01 00:00:00","6","de","478967575","684f5ab5-3d62-85a1-d7eb-2e77c96fa411","Männlich","46-55","5000 Euro und mehr","Bachelor-Abschluss","Bayern","81379","0","Stimme ich zu","Trifft zu","Sehr große Verbesserung","Große Zeitersparnis","Kaum kompliziert","Stimme eher zu","0","Trifft überwiegend zu","Sehr wichtig","Trifft weitgehend zu","Trifft weitgehend zu","Trifft vollständig zu","Eher wahrscheinlich","Sehr gute Kenntnisse","Starke Kontrolle","Sehr sicher","Trifft weitgehend zu","Definitiv beabsichtigt"
"679","1980-01-01 00:00:00","6","de","1051299760","684f945d-6759-2762-bd70-2f8dbcffd20c","Weiblich","36-45","2000 - unter 3000 Euro","Abgeschlossene Berufsausbildung","Bayern","85716","0","Stimme ich eher zu","Trifft zu","Große Verbesserung","Große Zeitersparnis","Ein wenig kompliziert","Stimme eher zu","0","Trifft zu","Sehr wichtig","Trifft weitgehend zu","Trifft weitgehend zu","Trifft weitgehend zu","Wahrscheinlich","Sehr gute Kenntnisse","Weitgehende Kontrolle","Ziemlich sicher","Trifft überwiegend zu","Eher beabsichtigt"
"685","1980-01-01 00:00:00","6","de","1185062179","684fff36-2a82-6de8-20ef-68f91eb3da77","Weiblich","46-55","5000 Euro und mehr","Abgeschlossene Berufsausbildung","Bayern","85716","0","Stimme ich eher zu","Trifft zu","Mäßige Verbesserung","Deutliche Zeitersparnis","Etwas kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Nicht wichtig","Trifft teilweise zu","Trifft weitgehend zu","Trifft überwiegend zu","Wahrscheinlich","Grundlegende Kenntnisse","Starke Kontrolle","Sehr sicher","Trifft weitgehend zu","Definitiv beabsichtigt"
"690","1980-01-01 00:00:00","6","de","1181010064","68501100-5281-2b5c-24bf-42250a8ecb61","Weiblich","36-45","3000 - unter 4000 Euro","Mittlere Reife","Bayern","81475","0","Stimme ich überhaupt nicht zu","Trifft nicht zu","Sehr geringe Verbesserung","Überhaupt keine Zeitersparnis","Sehr kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Nicht wichtig","Trifft kaum zu","Trifft kaum zu","Trifft überhaupt nicht zu","Überhaupt nicht wahrscheinlich","Überhaupt keine Kenntnisse","Sehr geringe Kontrolle","Sehr  unsicher","Trifft nicht zu","Nicht beabsichtigt"
"699","1980-01-01 00:00:00","6","de","1097910989","68505f76-c4a0-ccec-d371-d782119a0b8c","Weiblich","36-45","3000 - unter 4000 Euro","Master-Abschluss","Bayern","81371","0","Teils / Teils","Trifft eher zu","Deutliche Verbesserung","Mäßige Zeitersparnis","Kaum kompliziert","Stimme eher zu","0","Trifft teilweise zu","Wichtig","Trifft überwiegend zu","Trifft überwiegend zu","Trifft vollständig zu","Eher wahrscheinlich","Sehr gute Kenntnisse","Starke Kontrolle","Ziemlich sicher","Trifft weitgehend zu","Beabsichtigt"
"706","1980-01-01 00:00:00","6","de","1050649733","68508465-3070-cd4a-1568-dc7973576d10","Männlich","36-45","4000 - unter 5000 Euro","Mittlere Reife","Bayern","81671","0","Stimme ich nicht zu","Trifft eher zu","Geringe Verbesserung","Sehr geringe Zeitersparnis","Kompliziert","Stimme eher zu","0","Trifft kaum zu","Nicht wichtig","Trifft kaum zu","Trifft kaum zu","Trifft teilweise zu","Wenig wahrscheinlich","Gute Kenntnisse","Sehr geringe Kontrolle","Ziemlich sicher","Trifft nicht zu","Eher nicht beabsichtigt"
"709","1980-01-01 00:00:00","6","de","367331636","6850927c-8e21-d922-21c8-1b11125b7640","Männlich","36-45","5000 Euro und mehr","Master-Abschluss","Bayern","85521","0","Teils / Teils","Trifft weitgehend zu","Mäßige Verbesserung","Deutliche Zeitersparnis","Kaum kompliziert","Stimme eher zu","0","Trifft kaum zu","Wenig wichtig","Trifft teilweise zu","Trifft teilweise zu","Trifft überwiegend zu","Wahrscheinlich","Gute Kenntnisse","Weitgehende Kontrolle","Ziemlich sicher","Trifft überwiegend zu","Möglicherweise beabsichtigt"
"712","1980-01-01 00:00:00","6","de","337433299","6850cb44-b8d2-f5e7-ab30-198504feb8cb","Weiblich","46-55","2000 - unter 3000 Euro","Bachelor-Abschluss","Bayern","80807","0","Teils / Teils","Trifft eher zu","Deutliche Verbesserung","Mäßige Zeitersparnis","Ein wenig kompliziert","Stimme eher zu","0","Trifft kaum zu","Nicht wichtig","Trifft kaum zu","Trifft teilweise zu","Trifft überwiegend zu","Eher wahrscheinlich","Gute Kenntnisse","Weitgehende Kontrolle","Ziemlich sicher","Trifft überwiegend zu","Eher beabsichtigt"
"714","1980-01-01 00:00:00","6","de","770745780","68510bad-d233-4e81-a350-9e88d9dbc985","Männlich","56-65","3000 - unter 4000 Euro","Bachelor-Abschluss","Bayern","81929","0","Stimme ich zu","Trifft zu","Sehr große Verbesserung","Sehr große Zeitersparnis","Kaum kompliziert","Stimme eher zu","0","Trifft teilweise zu","Eher wichtig","Trifft weitgehend zu","Trifft weitgehend zu","Trifft vollständig zu","Sehr wahrscheinlich","Ausgezeichnete Kenntnisse","Starke Kontrolle","Sehr sicher","Trifft weitgehend zu","Definitiv beabsichtigt"
"715","1980-01-01 00:00:00","6","de","2112909372","685138ec-229b-ae71-0412-7a8237c2c00b","Weiblich","36-45","1000 - unter 2000 Euro","Bachelor-Abschluss","Bayern","80807","0","Teils / Teils","Trifft eher nicht zu","Sehr geringe Verbesserung","Mäßige Zeitersparnis","Sehr kompliziert","Stimme eher zu","0","Trifft eher nicht zu","Nicht wichtig","Trifft eher nicht zu","Trifft eher nicht zu","Trifft eher nicht zu","Unwahrscheinlich","Geringe Kenntnisse","Teilweise Kontrolle","Unsicher","Trifft nicht zu","Eher nicht beabsichtigt"
"724","1980-01-01 00:00:00","6","de","237794196","685328ff-0265-c754-f0c0-d70da10bf0e6","Weiblich","36-45","1000 - unter 2000 Euro","Abgeschlossene Berufsausbildung","Bayern","80995","0","Teils / Teils","Trifft eher nicht zu","Geringe Verbesserung","Mäßige Zeitersparnis","Kompliziert","Stimme eher zu","0","Trifft kaum zu","Wenig wichtig","Trifft überhaupt nicht zu","Trifft eher nicht zu","Trifft eher nicht zu","Wenig wahrscheinlich","Überhaupt keine Kenntnisse","Überhaupt keine Kontrolle","Überhaupt nicht sicher","Trifft nicht zu","Nicht beabsichtigt"
"727","1980-01-01 00:00:00","6","de","125303119","6853386f-db42-8033-b744-1b578aada11b","Weiblich","36-45","3000 - unter 4000 Euro","Bachelor-Abschluss","Bayern","85653","0","Stimme ich eher nicht zu","Trifft nicht zu","Geringe Verbesserung","Große Zeitersparnis","Etwas kompliziert","Stimme eher zu","0","Trifft überwiegend zu","Eher wichtig","Trifft teilweise zu","Trifft überwiegend zu","Trifft vollständig zu","Wahrscheinlich","Überhaupt keine Kenntnisse","Starke Kontrolle","Vollkommen sicher","Trifft überwiegend zu","Möglicherweise beabsichtigt"
"729","1980-01-01 00:00:00","6","de","147328421","68533f71-13b7-2395-3e25-fffa5844aa01","Weiblich","46-55","4000 - unter 5000 Euro","Abgeschlossene Berufsausbildung","Bayern","81379","0","Teils / Teils","Trifft eher zu","Mäßige Verbesserung","Mäßige Zeitersparnis","Etwas kompliziert","Stimme eher zu","0","Trifft teilweise zu","Wenig wichtig","Trifft eher nicht zu","Trifft teilweise zu","Trifft überwiegend zu","Eher wahrscheinlich","Geringe Kenntnisse","Geringe Kontrolle","Ziemlich sicher","Trifft teilweise zu","Nicht beabsichtigt"
"730","1980-01-01 00:00:00","6","de","1397131629","68533fee-4a3b-eaa7-dc70-158e71fa1916","Männlich","36-45","3000 - unter 4000 Euro","Abitur","Bayern","80801","0","Stimme ich vollumfänglich zu","Trifft zu","Sehr große Verbesserung","Deutliche Zeitersparnis","Ein wenig kompliziert","Stimme eher zu","0","Trifft überwiegend zu","Wenig wichtig","Trifft vollständig zu","Trifft überwiegend zu","Trifft weitgehend zu","Unwahrscheinlich","Sehr gute Kenntnisse","Vollständige Kontrolle","Unsicher","Trifft überwiegend zu","Definitiv beabsichtigt"
